edition,year,noc,country_name,gold,silver,bronze,total_medals,iso3,gdp_per_capita,population,gni_per_capita,hdi,eurostat_recreation_pct_gdp,wvs_country,wvs_interpersonal_trust,wvs_confidence_govt,wvs_confidence_parties,wvs_national_pride,wvs_sport_org_membership,ess_social_trust,ess_trust_parliament,ess_trust_legal,ess_news_politics,host,log_population,log_gdp_per_capita,prev_total_medals,prev_gold,prev2_total_medals,prev3_total_medals,medal_trend,rolling_mean_medals,log_prev_total,gdp_growth_rate,athletes_sent,athletes_sent_prev,athletes_sent_trend,medals_per_athlete,first_year,years_experience,upcoming_host
1996 Summer Olympics,1996,HUN,Hungary,7,4,10,21,HUN,4542.0120380978,10311238.0,4380.0,0.773,1.5,,,,,,,4.079355608591886,5.001229256299939,5.106741573033708,,0,16.148745023360533,8.421345515568307,30.0,11.0,23.0,32.0,7.0,28.333333333333332,3.4339872044851463,0.21206630998957032,218.0,220.0,-2.0,0.13761467889908258,1960.0,36.0,0
2000 Summer Olympics,2000,HUN,Hungary,8,6,3,17,HUN,4629.91760812548,10210971.0,4630.0,0.773,1.3,,,,,,,4.079355608591886,5.001229256299939,5.106741573033708,,0,16.138973386393086,8.440510314943836,21.0,7.0,30.0,23.0,-9.0,24.666666666666668,3.091042453358316,0.01935388310078001,179.0,218.0,-39.0,0.11731843575418995,1960.0,40.0,0
2004 Summer Olympics,2004,HUN,Hungary,8,6,3,17,HUN,10291.2694721409,10107146.0,8650.0,0.773,1.8,,,,,,,4.011409395973154,3.636740331491713,4.433566433566433,,0,16.128753355326218,9.239148355738713,17.0,8.0,21.0,30.0,-4.0,22.666666666666668,2.8903717578961645,1.0,212.0,179.0,33.0,0.08018867924528301,1960.0,44.0,0
2008 Summer Olympics,2008,HUN,Hungary,3,5,2,10,HUN,15762.6322515113,10038188.0,13250.0,0.829,1.5,,,,,,,4.145643693107933,2.6245006657789616,3.784037558685446,,0,16.121907277471646,9.665460809668723,17.0,8.0,17.0,21.0,0.0,18.333333333333332,2.8903717578961645,0.5316509099466995,171.0,212.0,-41.0,0.09941520467836257,1960.0,48.0,0
2012 Summer Olympics,2012,HUN,Hungary,8,4,6,18,HUN,12950.1594488143,9920362.0,13080.0,0.829,1.9,,,,,,,4.799601196410768,3.9076284379865074,4.65770423991727,,0,16.11010007133349,9.468940595846842,10.0,3.0,17.0,17.0,-7.0,14.666666666666666,2.3978952727983707,-0.17842659511563141,152.0,171.0,-19.0,0.06578947368421052,1960.0,52.0,0
2016 Summer Olympics,2016,HUN,Hungary,8,3,4,15,HUN,13215.8605277789,9759755.0,13230.0,0.839,3.2,,,,,,,4.5143034825870645,4.526819923371647,5.429483088704531,31.34605377276669,0,16.09377795807677,9.489248606215098,18.0,8.0,10.0,17.0,8.0,15.0,2.9444389791664403,0.020517205213942402,154.0,152.0,2.0,0.11688311688311688,1960.0,56.0,0
2020 Summer Olympics,2020,HUN,Hungary,6,7,7,20,HUN,16386.9308821258,9670419.0,16330.0,0.849,3.9,,,,,,,4.696739130434783,4.681592039800995,5.435025097601785,29.590421729807005,0,16.08458229978514,9.704300421067302,15.0,8.0,18.0,10.0,-3.0,14.333333333333334,2.772588722239781,0.23994429630076008,172.0,154.0,18.0,0.0872093023255814,1960.0,60.0,0
2024 Summer Olympics,2024,HUN,Hungary,6,7,6,19,HUN,23292.3263882478,9562065.0,20770.0,0.851,2.5,,,,,,,4.467360454115421,4.559769563130101,5.361405197305101,33.014830508474574,0,16.073314370466054,10.055922177422188,20.0,6.0,15.0,18.0,5.0,17.666666666666668,3.044522437723423,0.4213965113903133,177.0,172.0,5.0,0.11299435028248588,1960.0,64.0,0
1988 Summer Olympics,1988,INA,Indonesia,0,1,0,1,IDN,476.662483405818,176855065.0,510.0,0.526,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.632422243166824,,,,,0,18.990841118950463,6.168904381422798,,,,,,,,,32.0,,,,1988.0,0.0,0
1992 Summer Olympics,1992,INA,Indonesia,2,2,1,5,IDN,673.67103954742,190043744.0,650.0,0.526,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.632422243166824,,,,,0,19.062764840466432,6.51422522326086,1.0,0.0,,,,1.0,0.6931471805599453,0.41330829045732576,46.0,32.0,14.0,0.021739130434782608,1988.0,4.0,0
1996 Summer Olympics,1996,INA,Indonesia,1,1,2,4,IDN,1118.92133024129,203204348.0,1070.0,0.597,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.632422243166824,,,,,0,19.129722675998625,7.0210137209661445,5.0,2.0,1.0,,4.0,3.0,1.791759469228055,0.660931321900069,40.0,46.0,-6.0,0.125,1988.0,8.0,0
2000 Summer Olympics,2000,INA,Indonesia,1,3,2,6,IDN,763.711124950924,216077790.0,570.0,0.597,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.632422243166824,,,,,0,19.191149044330846,6.639498148069012,4.0,1.0,5.0,1.0,-1.0,3.3333333333333335,1.6094379124341003,-0.31745771189630156,47.0,40.0,7.0,0.0851063829787234,1988.0,12.0,0
2004 Summer Olympics,2004,INA,Indonesia,1,1,2,4,IDN,1126.84004447173,227926649.0,1060.0,0.597,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.632422243166824,,,,,0,19.244534424632466,7.02805961745645,6.0,1.0,4.0,5.0,2.0,5.0,1.9459101490553132,0.47547941578583197,38.0,47.0,-9.0,0.15789473684210525,1988.0,16.0,0
2008 Summer Olympics,2008,INA,Indonesia,1,1,4,6,IDN,2124.55483920618,240157903.0,1900.0,0.667,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.632422243166824,,,,,0,19.29680719829635,7.661788148080543,4.0,1.0,6.0,4.0,-2.0,4.666666666666667,1.6094379124341003,0.8854094240165076,29.0,38.0,-9.0,0.13793103448275862,1988.0,20.0,0
2012 Summer Olympics,2012,INA,Indonesia,0,2,1,3,IDN,3632.27254030331,252698525.0,3520.0,0.667,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.632422243166824,,,,,0,19.34770773933785,8.197889047382532,6.0,1.0,4.0,6.0,2.0,5.333333333333333,1.9459101490553132,0.7096628777351186,22.0,29.0,-7.0,0.2727272727272727,1988.0,24.0,0
2016 Summer Olympics,2016,INA,Indonesia,1,2,0,3,IDN,3521.46943457574,264627418.0,3370.0,0.698,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.632422243166824,,,,,0,19.393833428615125,8.166917566538805,3.0,0.0,6.0,4.0,-3.0,4.333333333333333,1.3862943611198906,-0.030505173964263665,28.0,22.0,6.0,0.10714285714285714,1988.0,28.0,0
2020 Summer Olympics,2020,INA,Indonesia,1,1,3,5,IDN,3853.70288774146,274814866.0,3850.0,0.712,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.632422243166824,,,,,0,19.431608218013537,8.257049211105436,3.0,1.0,3.0,6.0,0.0,4.0,1.3862943611198906,0.0943451190868414,28.0,28.0,0.0,0.10714285714285714,1988.0,32.0,0
2024 Summer Olympics,2024,INA,Indonesia,2,0,0,2,IDN,4925.43048751861,283487931.0,4910.0,0.713,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.632422243166824,,,,,0,19.462680112324808,8.502369965750999,5.0,1.0,3.0,3.0,2.0,3.6666666666666665,1.791759469228055,0.2781033284081891,29.0,28.0,1.0,0.1724137931034483,1988.0,36.0,0
1960 Summer Olympics,1960,IND,India,0,1,0,1,IND,84.9328084793106,435990338.0,,0.434,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.305637982195845,2.335846470185058,,,,,0,19.89313064281093,4.453565694129931,,,,,,,,,64.0,,,,1960.0,0.0,0
1964 Summer Olympics,1964,IND,India,1,0,0,1,IND,117.856430772855,479229598.0,110.0,0.434,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.305637982195845,2.335846470185058,,,,,0,19.987690370387195,4.777916300654181,1.0,0.0,,,,1.0,0.6931471805599453,0.3876431603173056,56.0,64.0,-8.0,0.017857142857142856,1960.0,4.0,0
1968 Summer Olympics,1968,IND,India,0,0,1,1,IND,101.556802521195,522716889.0,100.0,0.434,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.305637982195845,2.335846470185058,,,,,0,20.07455055615134,4.630416816020942,1.0,1.0,1.0,,0.0,1.0,0.6931471805599453,-0.13830071167753522,28.0,56.0,-28.0,0.03571428571428571,1960.0,8.0,0
1972 Summer Olympics,1972,IND,India,0,0,1,1,IND,125.270705961882,570482142.0,130.0,0.434,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.305637982195845,2.335846470185058,,,,,0,20.16199242616303,4.838428062326558,1.0,0.0,1.0,1.0,0.0,1.0,0.6931471805599453,0.23350384072733976,47.0,28.0,19.0,0.02127659574468085,1960.0,12.0,0
1980 Summer Olympics,1980,IND,India,1,0,0,1,IND,271.080945953678,687354025.0,270.0,0.434,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.305637982195845,2.335846470185058,,,,,0,20.348360039142502,5.606099617441198,1.0,0.0,1.0,1.0,0.0,1.0,0.6931471805599453,1.0,74.0,47.0,27.0,0.013513513513513514,1960.0,20.0,0
1996 Summer Olympics,1996,IND,India,0,0,1,1,IND,401.046754673579,979678458.0,400.0,0.49,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.305637982195845,2.335846470185058,,,,,0,20.70273497273008,5.996568387014257,1.0,1.0,1.0,1.0,0.0,1.0,0.6931471805599453,0.4794354256905591,49.0,74.0,-25.0,0.02040816326530612,1960.0,36.0,0
2000 Summer Olympics,2000,IND,India,0,0,1,1,IND,442.750218937263,1057922733.0,440.0,0.49,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.305637982195845,2.335846470185058,,,,,0,20.779573137469935,6.095261834169252,1.0,0.0,1.0,1.0,0.0,1.0,0.6931471805599453,0.10398653966824245,66.0,49.0,17.0,0.015151515151515152,1960.0,40.0,0
2004 Summer Olympics,2004,IND,India,0,1,0,1,IND,624.258826510066,1135991513.0,610.0,0.49,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.305637982195845,2.335846470185058,,,,,0,20.85077168714705,6.438165686427485,1.0,0.0,1.0,1.0,0.0,1.0,0.6931471805599453,0.4099571266355997,74.0,66.0,8.0,0.013513513513513514,1960.0,44.0,0
2008 Summer Olympics,2008,IND,India,1,0,2,3,IND,992.519584923828,1207930964.0,990.0,0.572,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.305637982195845,2.335846470185058,,,,,0,20.912174786647206,6.901253774856281,1.0,0.0,1.0,1.0,0.0,1.0,0.6931471805599453,0.5899167825508094,55.0,74.0,-19.0,0.01818181818181818,1960.0,48.0,0
2012 Summer Olympics,2012,IND,India,0,2,4,6,IND,1429.32199520032,1278674502.0,1460.0,0.572,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.305637982195845,2.335846470185058,,,,,0,20.969089833800005,7.265654869375418,3.0,1.0,1.0,1.0,2.0,1.6666666666666667,1.3862943611198906,0.4400944998077947,83.0,55.0,28.0,0.03614457831325301,1960.0,52.0,0
2016 Summer Olympics,2016,IND,India,0,1,1,2,IND,1707.50892912243,1343944296.0,1670.0,0.619,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.305637982195845,2.335846470185058,,,,,0,21.018874632503948,7.443376297835181,6.0,0.0,3.0,1.0,3.0,3.3333333333333335,1.9459101490553132,0.19462859653476605,117.0,83.0,34.0,0.05128205128205128,1960.0,56.0,0
2020 Summer Olympics,2020,IND,India,1,2,4,7,IND,1907.04251637669,1402617695.0,1900.0,0.638,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.305637982195845,2.335846470185058,,,,,0,21.061606110556724,7.5538331349762595,2.0,0.0,6.0,3.0,-4.0,3.6666666666666665,1.0986122886681098,0.116856541041229,125.0,117.0,8.0,0.016,1960.0,60.0,0
2024 Summer Olympics,2024,IND,India,0,1,5,6,IND,2694.73780859961,1450935791.0,2650.0,0.644,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.305637982195845,2.335846470185058,,,,,0,21.09547455900789,7.899427215299803,7.0,1.0,2.0,6.0,5.0,5.0,2.0794415416798357,0.41304548034907573,112.0,125.0,-13.0,0.0625,1960.0,64.0,0
1964 Summer Olympics,1964,IRL,Ireland,0,0,1,1,IRL,994.607331611746,2866550.0,1010.0,0.743,,,,,,,,5.46259842519685,4.43355229914098,5.12656328164082,,0,14.868620122904382,6.903352934479727,,,,,,,,,25.0,,,,1964.0,0.0,0
1980 Summer Olympics,1980,IRL,Ireland,0,1,1,2,IRL,6372.43777545453,3412800.0,6380.0,0.743,,,,,,,,5.46259842519685,4.43355229914098,5.12656328164082,,0,15.043043919713714,8.759894285165124,1.0,0.0,,,,1.0,0.6931471805599453,1.0,47.0,25.0,22.0,0.02127659574468085,1964.0,16.0,0
1984 Summer Olympics,1984,IRL,Ireland,0,1,0,1,IRL,5692.02738597285,3532423.0,5610.0,0.743,,,,,,,,5.46259842519685,4.43355229914098,5.12656328164082,,0,15.077494878801241,8.646997439403739,2.0,0.0,1.0,,1.0,1.5,1.0986122886681098,-0.1067739558167985,42.0,47.0,-5.0,0.047619047619047616,1964.0,20.0,0
1992 Summer Olympics,1992,IRL,Ireland,1,1,0,2,IRL,15714.3847487231,3558430.0,14440.0,0.743,,,,,,,,5.46259842519685,4.43355229914098,5.12656328164082,,0,15.084830275340973,9.66239543182876,1.0,0.0,2.0,1.0,-1.0,1.3333333333333333,0.6931471805599453,1.0,58.0,42.0,16.0,0.017241379310344827,1964.0,28.0,0
1996 Summer Olympics,1996,IRL,Ireland,3,0,1,4,IRL,20835.8977130847,3637510.0,18880.0,0.851,0.5,,,,,,,5.46259842519685,4.43355229914098,5.12656328164082,,0,15.106810214512295,9.944480622650184,2.0,1.0,1.0,2.0,1.0,1.6666666666666667,1.0986122886681098,0.32591240740607175,78.0,58.0,20.0,0.02564102564102564,1964.0,32.0,0
2000 Summer Olympics,2000,IRL,Ireland,0,1,0,1,IRL,26334.5672050501,3805174.0,24130.0,0.851,0.6,,,,,,,5.46259842519685,4.43355229914098,5.12656328164082,,0,15.151872540335956,10.178675669754663,4.0,3.0,2.0,1.0,2.0,2.3333333333333335,1.6094379124341003,0.2639036516536697,64.0,78.0,-14.0,0.0625,1964.0,36.0,0
2008 Summer Olympics,2008,IRL,Ireland,0,1,2,3,IRL,61353.1065629523,4489544.0,50940.0,0.908,0.8,,,,,,,5.4492342597844585,3.8137535816618913,4.990291262135922,,0,15.317261918280671,11.02441738454034,1.0,0.0,4.0,2.0,-3.0,2.3333333333333335,0.6931471805599453,1.0,55.0,64.0,-9.0,0.01818181818181818,1964.0,44.0,0
2012 Summer Olympics,2012,IRL,Ireland,1,1,4,6,IRL,49335.8408099555,4599533.0,41070.0,0.908,0.8,,,,,,,5.061784897025172,3.5570123162495038,5.243940578577013,,0,15.341465551979866,10.806426359049933,3.0,0.0,1.0,4.0,2.0,2.6666666666666665,1.3862943611198906,-0.1958705341296173,64.0,55.0,9.0,0.046875,1964.0,48.0,0
2016 Summer Olympics,2016,IRL,Ireland,0,2,0,2,IRL,64129.5571542383,4762722.0,52880.0,0.924,0.6,,,,,,,5.533575317604356,4.487131667288326,5.436987322893363,36.72670807453416,0,15.37633012146786,11.06867623999287,6.0,1.0,3.0,1.0,3.0,3.3333333333333335,1.9459101490553132,0.2998573876802677,79.0,64.0,15.0,0.0759493670886076,1964.0,52.0,0
2020 Summer Olympics,2020,IRL,Ireland,2,0,2,4,IRL,86514.0706108754,5039747.0,64420.0,0.945,0.5,,,,,,,5.641113003975014,4.932021466905188,5.728330424665503,34.345195729537366,0,15.43286663879751,11.368073904459582,2.0,0.0,6.0,3.0,-4.0,3.6666666666666665,1.0986122886681098,0.3490514272974006,121.0,79.0,42.0,0.01652892561983471,1964.0,56.0,0
2024 Summer Olympics,2024,IRL,Ireland,4,0,3,7,IRL,112894.953240805,5395790.0,80650.0,0.95,,,,,,,,5.436164927968207,5.041343669250646,5.684156902699949,33.565891472868216,0,15.501129763165299,11.634221905746946,4.0,2.0,2.0,6.0,2.0,4.0,1.6094379124341003,0.30493170005357895,143.0,121.0,22.0,0.027972027972027972,1964.0,60.0,0
1960 Summer Olympics,1960,IRI,Islamic Republic of Iran,0,1,3,4,IRN,195.57752721271,21470434.0,,0.613,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,16.88218743047878,5.281056894021367,,,,,,,,,23.0,,,,1960.0,0.0,0
1964 Summer Olympics,1964,IRI,Islamic Republic of Iran,0,0,2,2,IRN,221.731727810865,24262859.0,220.0,0.613,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,17.004457344061844,5.405968032956485,4.0,0.0,,,,4.0,1.6094379124341003,0.133728046217241,63.0,23.0,40.0,0.06349206349206349,1960.0,4.0,0
1968 Summer Olympics,1968,IRI,Islamic Republic of Iran,2,1,2,5,IRN,314.285456656503,27437391.0,320.0,0.613,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,17.12741731257324,5.753478440071738,2.0,0.0,4.0,,-2.0,3.0,1.0986122886681098,0.417413104382542,14.0,63.0,-49.0,0.14285714285714285,1960.0,8.0,0
1972 Summer Olympics,1972,IRI,Islamic Republic of Iran,0,2,1,3,IRN,554.748034126016,30921179.0,530.0,0.613,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,17.2469519439566,6.3203150155029455,5.0,2.0,2.0,4.0,3.0,3.6666666666666665,1.791759469228055,0.7651088282214904,50.0,14.0,36.0,0.1,1960.0,12.0,0
1976 Summer Olympics,1976,IRI,Islamic Republic of Iran,0,1,1,2,IRN,1953.51969678549,34837271.0,1940.0,0.613,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,17.366198406079235,7.577899762841729,3.0,0.0,5.0,2.0,-2.0,3.3333333333333335,1.3862943611198906,1.0,86.0,50.0,36.0,0.03488372093023256,1960.0,16.0,0
1988 Summer Olympics,1988,IRI,Islamic Republic of Iran,0,1,0,1,IRN,2234.46235141335,55072694.0,2850.0,0.613,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,17.824164597756887,7.712203354294623,2.0,0.0,3.0,5.0,-1.0,3.3333333333333335,1.0986122886681098,0.14381357663818295,27.0,86.0,-59.0,0.07407407407407407,1960.0,28.0,0
1992 Summer Olympics,1992,IRI,Islamic Republic of Iran,0,1,2,3,IRN,1957.48507794252,61184983.0,2270.0,0.613,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,17.92941235789987,7.579926533951264,1.0,0.0,2.0,3.0,-1.0,2.0,0.6931471805599453,-0.1239570106408977,40.0,27.0,13.0,0.025,1960.0,32.0,0
1996 Summer Olympics,1996,IRI,Islamic Republic of Iran,1,1,1,3,IRN,1914.78121294313,62881300.0,1600.0,0.692,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,17.956759396074748,7.557880762523806,3.0,0.0,1.0,2.0,2.0,2.0,1.3862943611198906,-0.021815678433817487,18.0,40.0,-22.0,0.16666666666666666,1960.0,36.0,0
2000 Summer Olympics,2000,IRI,Islamic Republic of Iran,3,0,1,4,IRN,1650.01385833785,66418659.0,1750.0,0.692,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,18.011488599063174,7.40914483779032,3.0,1.0,3.0,1.0,0.0,2.3333333333333335,1.3862943611198906,-0.1382755130536909,35.0,18.0,17.0,0.08571428571428572,1960.0,40.0,0
2004 Summer Olympics,2004,IRI,Islamic Republic of Iran,2,2,2,6,IRN,2672.4226651404,70256316.0,2450.0,0.692,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,18.0676607838436,7.891114827522082,4.0,3.0,3.0,3.0,1.0,3.3333333333333335,1.6094379124341003,0.6196364967700809,37.0,35.0,2.0,0.10810810810810811,1960.0,44.0,0
2008 Summer Olympics,2008,IRI,Islamic Republic of Iran,1,0,1,2,IRN,5377.4115072957,75514204.0,4720.0,0.756,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,18.139831342217434,8.59014835069138,6.0,2.0,4.0,3.0,2.0,4.333333333333333,1.9459101490553132,1.0,60.0,37.0,23.0,0.1,1960.0,48.0,0
2012 Summer Olympics,2012,IRI,Islamic Republic of Iran,7,5,1,13,IRN,8114.08099831877,79370580.0,7310.0,0.756,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,18.189638341186416,9.001479461207415,2.0,1.0,6.0,4.0,-4.0,4.0,1.0986122886681098,0.5089194842741989,53.0,60.0,-7.0,0.03773584905660377,1960.0,52.0,0
2016 Summer Olympics,2016,IRI,Islamic Republic of Iran,3,1,4,8,IRN,5710.59947089104,83812228.0,5530.0,0.782,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,18.24408948559304,8.650254380918529,13.0,7.0,2.0,6.0,11.0,7.0,2.6390573296152584,-0.2962111825018421,63.0,53.0,10.0,0.20634920634920634,1960.0,56.0,0
2020 Summer Olympics,2020,IRI,Islamic Republic of Iran,3,2,2,7,IRN,3202.50003502169,87723443.0,3980.0,0.779,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,18.289699742029168,8.071999252011397,8.0,3.0,13.0,2.0,-5.0,7.666666666666667,2.1972245773362196,-0.43920072641305463,65.0,63.0,2.0,0.12307692307692308,1960.0,60.0,0
2024 Summer Olympics,2024,IRI,IR Iran,3,6,3,12,IRN,5190.16959024821,91567738.0,5130.0,0.78,,IRN,1.8516042780748665,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,,0,18.332589573286228,8.554714305347169,7.0,3.0,8.0,13.0,-1.0,9.333333333333334,2.0794415416798357,0.6206618371553141,41.0,65.0,-24.0,0.17073170731707318,1960.0,64.0,0
1960 Summer Olympics,1960,IRQ,Iraq,0,0,1,1,IRQ,218.917802531101,7022052.0,,0.497,,IRQ,1.887563884156729,3.274374460742019,3.554878048780488,3.4340567612687813,2.6320754716981134,,,,,0,15.764566183389237,5.393253851678572,,,,,,,,,21.0,,,,1960.0,0.0,0
1984 Summer Olympics,1984,ISL,Iceland,0,0,1,1,ISL,12377.5860216394,239511.0,12130.0,0.834,,,,,,,,6.368421052631579,5.923623445825933,6.008928571428571,,0,12.386358798962059,9.42372332498533,,,,,,,,,30.0,,,,1984.0,0.0,0
2000 Summer Olympics,2000,ISL,Iceland,0,0,1,1,ISL,32503.578963236,281205.0,31750.0,0.895,3.0,,,,,,,6.368421052631579,5.923623445825933,6.008928571428571,,0,12.546842775817614,10.389136249570091,1.0,0.0,,,,1.0,0.6931471805599453,1.0,18.0,30.0,-12.0,0.05555555555555555,1984.0,16.0,0
2008 Summer Olympics,2008,ISL,Iceland,0,1,0,1,ISL,57489.3399795216,317414.0,52420.0,0.927,3.6,,,,,,,6.368421052631579,5.923623445825933,6.008928571428571,,0,12.667965344936981,10.959372212315655,1.0,0.0,1.0,,0.0,1.0,0.6931471805599453,0.7687079950348354,27.0,18.0,9.0,0.037037037037037035,1984.0,24.0,0
1992 Summer Olympics,1992,ISR,Israel,0,1,1,2,ISR,15509.9913638817,5123000.0,15290.0,0.781,,,,,,,,4.762903225806451,4.599423631123919,6.633388566694284,,0,15.449250958119446,9.649304171850803,,,,,,,,,30.0,,,,1992.0,0.0,0
1996 Summer Olympics,1996,ISR,Israel,0,0,1,1,ISR,20224.2789080629,5692000.0,19590.0,0.835,,,,,,,,4.762903225806451,4.599423631123919,6.633388566694284,,0,15.554572413877036,9.914688532094297,2.0,0.0,,,,2.0,1.0986122886681098,0.30395165500603816,25.0,30.0,-5.0,0.08,1992.0,4.0,0
2000 Summer Olympics,2000,ISR,Israel,0,0,1,1,ISR,21706.5194056329,6289000.0,20380.0,0.835,,,,,,,,4.762903225806451,4.599423631123919,6.633388566694284,,0,15.65431279253342,9.985413995894225,1.0,0.0,2.0,,-1.0,1.5,0.6931471805599453,0.07329015310301457,39.0,25.0,14.0,0.02564102564102564,1992.0,8.0,0
2004 Summer Olympics,2004,ISR,Israel,1,0,1,2,ISR,20568.0694088834,6809000.0,20990.0,0.835,,,,,,,,4.762903225806451,4.599423631123919,6.633388566694284,,0,15.733755971329536,9.931543741413785,1.0,0.0,1.0,2.0,0.0,1.3333333333333333,0.6931471805599453,-0.05244737654504239,36.0,39.0,-3.0,0.027777777777777776,1992.0,12.0,0
2008 Summer Olympics,2008,ISR,Israel,0,0,1,1,ISR,30269.217773489,7308800.0,27350.0,0.887,,,,,,,,5.25030327537404,3.8202435951280975,5.372259696458685,,0,15.804589796385075,10.317919596356882,2.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.0986122886681098,0.4716606197573241,44.0,36.0,8.0,0.045454545454545456,1992.0,16.0,0
2016 Summer Olympics,2016,ISR,Israel,0,0,2,2,ISR,37671.5389138798,8546000.0,37310.0,0.899,,,,,,,,5.457165416502171,4.076494023904383,5.507828181453232,30.03958587088916,0,15.960974012199909,10.536686697243658,1.0,0.0,2.0,1.0,-1.0,1.3333333333333333,0.6931471805599453,0.24454946922592935,47.0,44.0,3.0,0.02127659574468085,1992.0,24.0,0
2020 Summer Olympics,2020,ISR,Israel,2,0,2,4,ISR,44575.5719045492,9215100.0,43370.0,0.906,,,,,,,,4.526477359938603,3.536018590240124,4.623931623931624,33.88421052631579,0,16.036354109416664,10.704963706373155,2.0,0.0,1.0,2.0,1.0,1.6666666666666667,1.0986122886681098,0.18326920507422284,89.0,47.0,42.0,0.02247191011235955,1992.0,28.0,0
2024 Summer Olympics,2024,ISR,Israel,1,5,1,7,ISR,54176.6844383302,9974400.0,52910.0,0.915,,,,,,,,5.207087486157254,3.846330275229358,4.562285714285714,33.90495867768595,0,16.115532468811807,10.900024376415152,4.0,2.0,2.0,1.0,2.0,2.3333333333333335,1.6094379124341003,0.21538955359541112,89.0,89.0,0.0,0.0449438202247191,1992.0,32.0,0
1960 Summer Olympics,1960,ITA,Italy,13,10,13,36,ITA,836.905850281885,50199700.0,,0.78,,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,,1,17.73151962846892,6.730905743671349,,,,,,,,,290.0,,,,1960.0,0.0,0
1964 Summer Olympics,1964,ITA,Italy,10,10,7,27,ITA,1271.80119301518,51675350.0,1210.0,0.78,,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,,0,17.76049145596187,7.148975414338647,36.0,13.0,,,,36.0,3.6109179126442243,0.519646675413745,171.0,290.0,-119.0,0.21052631578947367,1960.0,4.0,0
1968 Summer Olympics,1968,ITA,Italy,3,4,9,16,ITA,1718.49646427147,53235750.0,1770.0,0.78,,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,,0,17.790240739891598,7.449786773616337,27.0,10.0,36.0,,-9.0,31.5,3.332204510175204,0.3512304232057426,183.0,171.0,12.0,0.14754098360655737,1960.0,8.0,0
